Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_16_34,VDD,Metal1,22.6800,70.5600,4.999947
FILLER_16_18,VDD,Metal1,18.5280,69.8680,4.999947
FILLER_16_10,VDD,Metal1,10.4600,70.1275,4.999947
FILLER_16_2,VDD,Metal1,7.2265,69.9830,4.999947
FILLER_15_270,VDD,Metal1,154.8400,62.7200,4.999972
FILLER_15_268,VDD,Metal1,154.0000,62.7200,4.999972
FILLER_15_260,VDD,Metal1,151.7065,63.2965,4.999972
FILLER_15_244,VDD,Metal1,145.0880,63.4120,4.999972
FILLER_15_212,VDD,Metal1,131.7155,63.4885,4.999972
FILLER_15_209,VDD,Metal1,120.6800,62.7200,4.999970
FILLER_15_207,VDD,Metal1,119.8400,62.7200,4.999970
FILLER_15_203,VDD,Metal1,118.5400,63.1525,4.999970
FILLER_15_187,VDD,Metal1,113.1680,63.4120,4.999970
FILLER_15_166,VDD,Metal1,97.8200,63.1525,4.999963
FILLER_15_150,VDD,Metal1,92.4480,63.4120,4.999963
FILLER_15_129,VDD,Metal1,75.8800,62.7200,4.999963
FILLER_15_127,VDD,Metal1,75.0400,62.7200,4.999963
FILLER_15_111,VDD,Metal1,70.6080,63.4120,4.999963
FILLER_15_76,VDD,Metal1,46.2000,62.7200,4.999962
FILLER_14_263,VDD,Metal1,153.3865,62.1430,4.999972
FILLER_14_247,VDD,Metal1,146.7680,62.0280,4.999972
FILLER_14_243,VDD,Metal1,140.0000,62.7200,4.999972
FILLER_14_239,VDD,Metal1,138.7000,62.2875,4.999972
FILLER_14_231,VDD,Metal1,135.4665,62.1430,4.999972
FILLER_14_215,VDD,Metal1,128.8480,62.0280,4.999972
FILLER_14_177,VDD,Metal1,103.0400,62.7200,4.999970
FILLER_14_174,VDD,Metal1,101.0800,62.7200,4.999968
FILLER_14_172,VDD,Metal1,100.2400,62.7200,4.999968
FILLER_14_137,VDD,Metal1,80.3600,62.7200,4.999963
FILLER_14_133,VDD,Metal1,79.3400,62.2875,4.999963
FILLER_14_123,VDD,Metal1,72.8000,62.7200,4.999963
FILLER_14_115,VDD,Metal1,70.5065,62.1430,4.999963
FILLER_14_104,VDD,Metal1,61.8800,62.7200,4.999962
FILLER_14_100,VDD,Metal1,60.8600,62.2875,4.999962
FILLER_14_65,VDD,Metal1,40.0400,62.7200,4.999962
FILLER_14_63,VDD,Metal1,39.2000,62.7200,4.999962
FILLER_14_47,VDD,Metal1,34.7680,62.0280,4.999962
FILLER_14_37,VDD,Metal1,25.5800,62.2875,4.999962
