Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_22_270,VSS,Metal1,154.8400,90.1600,0.000005
FILLER_22_268,VSS,Metal1,154.0000,90.1600,0.000005
FILLER_22_264,VSS,Metal1,151.9400,90.5085,0.000005
FILLER_22_256,VSS,Metal1,148.4530,90.6215,0.000005
FILLER_22_240,VSS,Metal1,141.6320,90.7080,0.000005
FILLER_22_206,VSS,Metal1,127.0040,90.7575,0.000005
FILLER_22_172,VSS,Metal1,107.9640,90.7575,0.000006
FILLER_22_169,VSS,Metal1,98.2800,90.1600,0.000006
FILLER_22_161,VSS,Metal1,95.2530,90.6215,0.000006
FILLER_22_145,VSS,Metal1,88.4320,90.7080,0.000006
FILLER_22_138,VSS,Metal1,80.9200,90.1600,0.000007
FILLER_22_135,VSS,Metal1,79.2400,90.1600,0.000009
FILLER_22_133,VSS,Metal1,78.4000,90.1600,0.000009
FILLER_22_108,VSS,Metal1,64.1200,90.1600,0.000010
FILLER_22_104,VSS,Metal1,62.3400,90.5085,0.000010
FILLER_22_70,VSS,Metal1,50.8440,90.7575,0.000011
FILLER_22_36,VSS,Metal1,31.8040,90.7575,0.000012
FILLER_22_2,VSS,Metal1,12.7640,90.7575,0.000013
FILLER_21_270,VSS,Metal1,154.8400,90.1600,0.000005
FILLER_21_268,VSS,Metal1,154.0000,90.1600,0.000005
FILLER_21_260,VSS,Metal1,150.6930,89.6980,0.000005
FILLER_21_244,VSS,Metal1,143.8720,89.6120,0.000005
FILLER_21_212,VSS,Metal1,130.3640,89.5620,0.000005
FILLER_21_206,VSS,Metal1,119.4600,89.8110,0.000005
FILLER_21_142,VSS,Metal1,100.0845,89.5220,0.000006
FILLER_21_124,VSS,Metal1,76.6720,89.6120,0.000009
FILLER_21_104,VSS,Metal1,65.4720,89.6120,0.000010
FILLER_21_72,VSS,Metal1,51.9640,89.5620,0.000011
FILLER_21_68,VSS,Metal1,42.0000,90.1600,0.000011
FILLER_21_36,VSS,Metal1,31.8040,89.5620,0.000012
FILLER_20_263,VSS,Metal1,152.3730,82.7815,0.000009
FILLER_20_247,VSS,Metal1,145.5520,82.8680,0.000009
FILLER_20_241,VSS,Metal1,139.0600,82.6685,0.000009
FILLER_20_177,VSS,Metal1,119.6845,82.9575,0.000010
FILLER_20_167,VSS,Metal1,98.6130,82.7815,0.000010
FILLER_20_151,VSS,Metal1,91.7920,82.8680,0.000010
FILLER_20_113,VSS,Metal1,66.9200,82.3200,0.000010
FILLER_20_111,VSS,Metal1,66.0800,82.3200,0.000010
FILLER_20_107,VSS,Metal1,64.0200,82.6685,0.000010
FILLER_20_101,VSS,Metal1,60.6600,82.6685,0.000011
FILLER_20_37,VSS,Metal1,41.2845,82.9575,0.000011
FILLER_20_34,VSS,Metal1,22.6800,82.3200,0.000012
FILLER_20_2,VSS,Metal1,12.7640,82.9175,0.000012
FILLER_19_270,VSS,Metal1,154.8400,82.3200,0.000009
FILLER_19_268,VSS,Metal1,154.0000,82.3200,0.000009
FILLER_19_260,VSS,Metal1,150.6930,81.8580,0.000009
FILLER_19_244,VSS,Metal1,143.8720,81.7720,0.000009
FILLER_19_212,VSS,Metal1,130.3640,81.7220,0.000010
FILLER_19_209,VSS,Metal1,120.6800,82.3200,0.000010
FILLER_19_205,VSS,Metal1,118.9000,81.9710,0.000010
FILLER_19_189,VSS,Metal1,113.0720,81.7720,0.000010
FILLER_19_157,VSS,Metal1,99.5640,81.7220,0.000010
FILLER_19_127,VSS,Metal1,76.2130,81.8580,0.000010
FILLER_19_104,VSS,Metal1,63.3330,81.8580,0.000010
FILLER_19_72,VSS,Metal1,51.9640,81.7220,0.000011
FILLER_19_69,VSS,Metal1,42.2800,82.3200,0.000011
FILLER_19_67,VSS,Metal1,41.4400,82.3200,0.000011
FILLER_19_63,VSS,Metal1,39.3800,81.9710,0.000011
FILLER_19_49,VSS,Metal1,32.5330,81.8580,0.000011
FILLER_19_44,VSS,Metal1,28.2800,82.3200,0.000011
FILLER_19_36,VSS,Metal1,25.2530,81.8580,0.000011
FILLER_18_263,VSS,Metal1,152.3730,74.9415,0.000045
FILLER_18_247,VSS,Metal1,145.5520,75.0280,0.000045
FILLER_18_241,VSS,Metal1,139.0600,74.8285,0.000045
FILLER_18_177,VSS,Metal1,119.6845,75.1175,0.000045
FILLER_18_174,VSS,Metal1,101.0800,74.4800,0.000045
FILLER_18_172,VSS,Metal1,100.2400,74.4800,0.000045
FILLER_18_168,VSS,Metal1,98.1800,74.8285,0.000045
FILLER_18_160,VSS,Metal1,94.6930,74.9415,0.000045
FILLER_18_130,VSS,Metal1,76.4400,74.4800,0.000058
FILLER_18_128,VSS,Metal1,75.6000,74.4800,0.000058
FILLER_18_124,VSS,Metal1,73.5400,74.8285,0.000058
FILLER_18_119,VSS,Metal1,70.2800,74.4800,0.000058
FILLER_18_115,VSS,Metal1,68.5000,74.8285,0.000058
FILLER_18_107,VSS,Metal1,65.0130,74.9415,0.000058
FILLER_18_103,VSS,Metal1,61.6000,74.4800,0.000058
FILLER_18_99,VSS,Metal1,59.5400,74.8285,0.000058
FILLER_18_91,VSS,Metal1,56.0530,74.9415,0.000062
FILLER_18_26,VSS,Metal1,18.2000,74.4800,0.000096
FILLER_18_10,VSS,Metal1,12.8320,75.0280,0.000096
FILLER_18_2,VSS,Metal1,5.2200,74.8285,0.000096
FILLER_17_270,VSS,Metal1,154.8400,74.4800,0.000045
FILLER_17_268,VSS,Metal1,154.0000,74.4800,0.000045
FILLER_17_260,VSS,Metal1,150.6930,74.0180,0.000045
FILLER_17_244,VSS,Metal1,143.8720,73.9320,0.000045
FILLER_17_212,VSS,Metal1,130.3640,73.8820,0.000045
FILLER_17_206,VSS,Metal1,119.4600,74.1310,0.000045
FILLER_17_142,VSS,Metal1,100.0845,73.8420,0.000045
FILLER_17_139,VSS,Metal1,81.4800,74.4800,0.000046
FILLER_17_137,VSS,Metal1,80.6400,74.4800,0.000046
FILLER_17_133,VSS,Metal1,78.5800,74.1310,0.000046
FILLER_17_94,VSS,Metal1,56.2800,74.4800,0.000062
FILLER_17_90,VSS,Metal1,54.5000,74.1310,0.000062
FILLER_17_34,VSS,Metal1,22.9600,74.4800,0.000096
FILLER_17_2,VSS,Metal1,12.7640,73.8820,0.000096
FILLER_16_263,VSS,Metal1,152.3730,67.1015,0.000014
FILLER_16_247,VSS,Metal1,145.5520,67.1880,0.000014
FILLER_16_174,VSS,Metal1,101.0800,66.6400,0.000016
FILLER_16_160,VSS,Metal1,94.6930,67.1015,0.000017
FILLER_16_121,VSS,Metal1,71.4000,66.6400,0.000020
FILLER_16_119,VSS,Metal1,70.5600,66.6400,0.000020
FILLER_16_111,VSS,Metal1,67.2530,67.1015,0.000020
FILLER_16_30,VSS,Metal1,20.4400,66.6400,0.000035
FILLER_16_26,VSS,Metal1,18.6600,66.9885,0.000035
FILLER_16_18,VSS,Metal1,15.1730,67.1015,0.000035
FILLER_16_2,VSS,Metal1,8.3520,67.1880,0.000035
FILLER_15_269,VSS,Metal1,154.5600,66.6400,0.000014
FILLER_15_265,VSS,Metal1,152.5000,66.2910,0.000014
FILLER_15_257,VSS,Metal1,149.0130,66.1780,0.000014
FILLER_15_241,VSS,Metal1,142.1920,66.0920,0.000014
FILLER_15_236,VSS,Metal1,135.8000,66.6400,0.000014
FILLER_15_234,VSS,Metal1,134.9600,66.6400,0.000014
FILLER_15_218,VSS,Metal1,129.3120,66.0920,0.000014
FILLER_15_208,VSS,Metal1,120.4000,66.6400,0.000016
FILLER_15_204,VSS,Metal1,118.3400,66.2910,0.000016
FILLER_15_193,VSS,Metal1,111.7200,66.6400,0.000016
FILLER_15_158,VSS,Metal1,92.1200,66.6400,0.000017
FILLER_15_142,VSS,Metal1,86.7520,66.0920,0.000017
FILLER_15_139,VSS,Metal1,81.4800,66.6400,0.000017
FILLER_15_131,VSS,Metal1,78.4530,66.1780,0.000017
FILLER_15_122,VSS,Metal1,71.9600,66.6400,0.000020
FILLER_15_114,VSS,Metal1,68.9330,66.1780,0.000020
FILLER_15_69,VSS,Metal1,42.2800,66.6400,0.000035
FILLER_15_65,VSS,Metal1,40.5000,66.2910,0.000035
FILLER_15_27,VSS,Metal1,19.2200,66.2910,0.000035
FILLER_15_11,VSS,Metal1,13.3920,66.0920,0.000035
FILLER_15_6,VSS,Metal1,7.0000,66.6400,0.000035
FILLER_15_2,VSS,Metal1,5.2200,66.2910,0.000035
FILLER_14_263,VSS,Metal1,152.3730,59.2615,0.000049
FILLER_14_255,VSS,Metal1,146.9000,59.1485,0.000049
FILLER_14_247,VSS,Metal1,143.4130,59.2615,0.000049
FILLER_14_198,VSS,Metal1,114.5200,58.8000,0.000055
FILLER_14_196,VSS,Metal1,113.6800,58.8000,0.000056
FILLER_14_173,VSS,Metal1,100.8000,58.8000,0.000058
FILLER_14_119,VSS,Metal1,70.5600,58.8000,0.000061
FILLER_14_111,VSS,Metal1,67.2530,59.2615,0.000061
FILLER_14_104,VSS,Metal1,61.8800,58.8000,0.000060
FILLER_14_96,VSS,Metal1,58.8530,59.2615,0.000062
FILLER_14_37,VSS,Metal1,24.3600,58.8000,0.000069
FILLER_14_30,VSS,Metal1,20.4400,58.8000,0.000069
FILLER_14_28,VSS,Metal1,19.6000,58.8000,0.000069
FILLER_14_24,VSS,Metal1,17.5400,59.1485,0.000069
FILLER_14_8,VSS,Metal1,11.7120,59.3480,0.000069
FILLER_13_230,VSS,Metal1,132.4400,58.8000,0.000049
FILLER_13_228,VSS,Metal1,131.6000,58.8000,0.000049
FILLER_13_220,VSS,Metal1,128.2930,58.3380,0.000049
FILLER_13_203,VSS,Metal1,117.3200,58.8000,0.000055
FILLER_13_159,VSS,Metal1,92.9600,58.8000,0.000060
FILLER_13_151,VSS,Metal1,89.6530,58.3380,0.000060
FILLER_13_146,VSS,Metal1,85.4000,58.8000,0.000060
FILLER_13_142,VSS,Metal1,83.6200,58.4510,0.000060
FILLER_13_139,VSS,Metal1,81.4800,58.8000,0.000060
FILLER_13_137,VSS,Metal1,80.6400,58.8000,0.000060
FILLER_13_133,VSS,Metal1,78.5800,58.4510,0.000060
FILLER_13_93,VSS,Metal1,56.0000,58.8000,0.000067
FILLER_13_89,VSS,Metal1,53.9400,58.4510,0.000067
FILLER_13_50,VSS,Metal1,31.9200,58.8000,0.000072
FILLER_13_6,VSS,Metal1,7.2800,58.8000,0.000069
FILLER_13_2,VSS,Metal1,5.2200,58.4510,0.000069
FILLER_12_263,VSS,Metal1,151.2000,50.9600,0.000019
FILLER_12_255,VSS,Metal1,147.8930,51.4215,0.000019
FILLER_12_244,VSS,Metal1,140.2800,50.9600,0.000019
FILLER_12_226,VSS,Metal1,130.2000,50.9600,0.000019
FILLER_12_218,VSS,Metal1,127.1730,51.4215,0.000019
FILLER_12_168,VSS,Metal1,98.0000,50.9600,0.000021
FILLER_12_164,VSS,Metal1,95.9400,51.3085,0.000022
FILLER_12_156,VSS,Metal1,92.4530,51.4215,0.000022
FILLER_12_140,VSS,Metal1,85.6320,51.5080,0.000023
FILLER_12_131,VSS,Metal1,77.0000,50.9600,0.000023
FILLER_12_123,VSS,Metal1,73.9730,51.4215,0.000025
FILLER_12_115,VSS,Metal1,68.5000,51.3085,0.000025
FILLER_12_107,VSS,Metal1,65.0130,51.4215,0.000025
FILLER_12_104,VSS,Metal1,61.8800,50.9600,0.000025
FILLER_12_72,VSS,Metal1,51.9640,51.5575,0.000025
FILLER_12_58,VSS,Metal1,36.4000,50.9600,0.000025
FILLER_12_39,VSS,Metal1,25.4800,50.9600,0.000025
FILLER_12_37,VSS,Metal1,24.6400,50.9600,0.000025
FILLER_12_33,VSS,Metal1,22.4000,50.9600,0.000025
FILLER_12_25,VSS,Metal1,19.0930,51.4215,0.000025
FILLER_12_12,VSS,Metal1,10.3600,50.9600,0.000025
FILLER_12_10,VSS,Metal1,9.5200,50.9600,0.000025
FILLER_12_2,VSS,Metal1,6.2130,51.4215,0.000025
FILLER_11_236,VSS,Metal1,135.8000,50.9600,0.000019
FILLER_11_234,VSS,Metal1,134.9600,50.9600,0.000019
FILLER_11_226,VSS,Metal1,131.6530,50.4980,0.000019
FILLER_11_192,VSS,Metal1,111.1600,50.9600,0.000019
FILLER_11_166,VSS,Metal1,97.0600,50.6110,0.000021
FILLER_11_150,VSS,Metal1,91.2320,50.4120,0.000022
FILLER_11_142,VSS,Metal1,83.6200,50.6110,0.000023
FILLER_11_138,VSS,Metal1,81.2000,50.9600,0.000023
FILLER_11_130,VSS,Metal1,77.8930,50.4980,0.000023
FILLER_11_80,VSS,Metal1,52.0320,50.4120,0.000025
FILLER_11_69,VSS,Metal1,42.2800,50.9600,0.000025
FILLER_11_41,VSS,Metal1,27.0600,50.6110,0.000025
FILLER_11_6,VSS,Metal1,7.0000,50.9600,0.000025
FILLER_11_2,VSS,Metal1,5.2200,50.6110,0.000025
FILLER_10_255,VSS,Metal1,146.7200,43.1200,0.000063
FILLER_10_249,VSS,Metal1,143.0800,43.1200,0.000063
FILLER_10_247,VSS,Metal1,142.2400,43.1200,0.000063
FILLER_10_198,VSS,Metal1,114.9800,43.4685,0.000065
FILLER_10_190,VSS,Metal1,111.4930,43.5815,0.000066
FILLER_10_174,VSS,Metal1,101.0800,43.1200,0.000066
FILLER_10_162,VSS,Metal1,94.6400,43.1200,0.000074
FILLER_10_117,VSS,Metal1,69.1600,43.1200,0.000077
FILLER_10_113,VSS,Metal1,67.3800,43.4685,0.000077
FILLER_10_103,VSS,Metal1,61.6000,43.1200,0.000092
FILLER_10_87,VSS,Metal1,55.9520,43.6680,0.000093
FILLER_10_34,VSS,Metal1,22.6800,43.1200,0.000086
FILLER_10_2,VSS,Metal1,12.7640,43.7175,0.000086
FILLER_9_228,VSS,Metal1,131.3200,43.1200,0.000064
FILLER_9_226,VSS,Metal1,130.4800,43.1200,0.000064
FILLER_9_218,VSS,Metal1,127.1730,42.6580,0.000064
FILLER_9_209,VSS,Metal1,120.6800,43.1200,0.000064
FILLER_9_207,VSS,Metal1,119.8400,43.1200,0.000064
FILLER_9_203,VSS,Metal1,117.7800,42.7710,0.000064
FILLER_9_194,VSS,Metal1,112.2800,43.1200,0.000066
FILLER_9_162,VSS,Metal1,94.3600,43.1200,0.000074
FILLER_9_160,VSS,Metal1,93.5200,43.1200,0.000074
FILLER_9_142,VSS,Metal1,83.1600,43.1200,0.000075
FILLER_9_135,VSS,Metal1,79.2400,43.1200,0.000075
FILLER_9_119,VSS,Metal1,73.8720,42.5720,0.000075
FILLER_9_106,VSS,Metal1,63.0000,43.1200,0.000088
FILLER_9_68,VSS,Metal1,42.0000,43.1200,0.000093
FILLER_9_64,VSS,Metal1,39.9400,42.7710,0.000093
FILLER_9_49,VSS,Metal1,31.0800,43.1200,0.000093
FILLER_8_255,VSS,Metal1,150.0320,35.8280,0.000014
FILLER_8_207,VSS,Metal1,120.0200,35.6285,0.000015
FILLER_8_161,VSS,Metal1,93.8000,35.2800,0.000015
FILLER_8_159,VSS,Metal1,92.9600,35.2800,0.000015
FILLER_8_130,VSS,Metal1,76.4400,35.2800,0.000046
FILLER_8_128,VSS,Metal1,75.6000,35.2800,0.000047
FILLER_8_124,VSS,Metal1,73.5400,35.6285,0.000047
FILLER_8_119,VSS,Metal1,70.2800,35.2800,0.000047
FILLER_8_117,VSS,Metal1,69.4400,35.2800,0.000047
FILLER_8_113,VSS,Metal1,67.3800,35.6285,0.000047
FILLER_8_104,VSS,Metal1,61.8800,35.2800,0.000047
FILLER_8_102,VSS,Metal1,61.0400,35.2800,0.000047
FILLER_8_94,VSS,Metal1,57.7330,35.7415,0.000047
FILLER_8_51,VSS,Metal1,32.2000,35.2800,0.000048
FILLER_8_49,VSS,Metal1,31.3600,35.2800,0.000048
FILLER_8_45,VSS,Metal1,29.3000,35.6285,0.000048
FILLER_8_37,VSS,Metal1,25.8130,35.7415,0.000048
FILLER_8_34,VSS,Metal1,22.6800,35.2800,0.000047
FILLER_8_32,VSS,Metal1,21.8400,35.2800,0.000047
FILLER_8_25,VSS,Metal1,17.6400,35.2800,0.000048
FILLER_8_23,VSS,Metal1,16.8000,35.2800,0.000048
FILLER_8_15,VSS,Metal1,13.4930,35.7415,0.000048
FILLER_8_8,VSS,Metal1,8.1200,35.2800,0.000048
FILLER_8_6,VSS,Metal1,7.2800,35.2800,0.000048
FILLER_8_2,VSS,Metal1,5.2200,35.6285,0.000048
FILLER_7_267,VSS,Metal1,153.6200,34.9310,0.000014
FILLER_7_251,VSS,Metal1,147.7920,34.7320,0.000014
FILLER_7_238,VSS,Metal1,136.9200,35.2800,0.000015
FILLER_7_236,VSS,Metal1,136.0800,35.2800,0.000015
FILLER_7_220,VSS,Metal1,130.4320,34.7320,0.000015
FILLER_7_208,VSS,Metal1,120.4000,35.2800,0.000015
FILLER_7_158,VSS,Metal1,92.4000,35.2800,0.000018
FILLER_7_154,VSS,Metal1,90.3400,34.9310,0.000018
FILLER_7_146,VSS,Metal1,86.8530,34.8180,0.000045
FILLER_7_139,VSS,Metal1,81.4800,35.2800,0.000045
FILLER_7_137,VSS,Metal1,80.6400,35.2800,0.000045
FILLER_7_129,VSS,Metal1,77.3330,34.8180,0.000046
FILLER_7_94,VSS,Metal1,56.2800,35.2800,0.000047
FILLER_7_92,VSS,Metal1,55.4400,35.2800,0.000048
FILLER_7_88,VSS,Metal1,53.3800,34.9310,0.000048
FILLER_7_80,VSS,Metal1,49.8930,34.8180,0.000048
FILLER_7_68,VSS,Metal1,42.0000,35.2800,0.000048
FILLER_7_64,VSS,Metal1,39.9400,34.9310,0.000048
FILLER_7_56,VSS,Metal1,36.4530,34.8180,0.000048
FILLER_7_18,VSS,Metal1,14.1800,34.9310,0.000048
FILLER_7_2,VSS,Metal1,8.3520,34.7320,0.000048
FILLER_6_263,VSS,Metal1,152.3730,27.9015,0.000017
FILLER_6_247,VSS,Metal1,145.5520,27.9880,0.000017
FILLER_6_243,VSS,Metal1,140.0000,27.4400,0.000017
FILLER_6_239,VSS,Metal1,137.9400,27.7885,0.000017
FILLER_6_223,VSS,Metal1,132.1120,27.9880,0.000017
FILLER_6_177,VSS,Metal1,104.2130,27.9015,0.000017
FILLER_6_101,VSS,Metal1,60.6600,27.7885,0.000015
FILLER_6_37,VSS,Metal1,41.2845,28.0775,0.000015
