Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_12_167,VSS,Metal1,97.4400,50.9600,0.000020
FILLER_12_163,VSS,Metal1,95.3800,51.3085,0.000020
FILLER_12_155,VSS,Metal1,91.8930,51.4215,0.000022
FILLER_12_139,VSS,Metal1,85.0720,51.5080,0.000022
FILLER_12_107,VSS,Metal1,71.5640,51.5575,0.000023
FILLER_12_104,VSS,Metal1,61.8800,50.9600,0.000025
FILLER_12_102,VSS,Metal1,61.0400,50.9600,0.000025
FILLER_12_53,VSS,Metal1,33.3200,50.9600,0.000027
FILLER_12_49,VSS,Metal1,31.5400,51.3085,0.000027
FILLER_12_41,VSS,Metal1,28.0530,51.4215,0.000027
FILLER_12_34,VSS,Metal1,22.6800,50.9600,0.000027
FILLER_12_18,VSS,Metal1,13.7200,50.9600,0.000028
FILLER_12_16,VSS,Metal1,12.8800,50.9600,0.000028
FILLER_12_8,VSS,Metal1,9.5730,51.4215,0.000028
FILLER_11_269,VSS,Metal1,154.5600,50.9600,0.000018
FILLER_11_261,VSS,Metal1,151.2530,50.4980,0.000018
FILLER_11_245,VSS,Metal1,144.4320,50.4120,0.000018
FILLER_11_223,VSS,Metal1,129.9730,50.4980,0.000018
FILLER_11_162,VSS,Metal1,94.3600,50.9600,0.000022
FILLER_11_158,VSS,Metal1,92.5800,50.6110,0.000022
FILLER_11_142,VSS,Metal1,86.7520,50.4120,0.000022
FILLER_11_138,VSS,Metal1,81.2000,50.9600,0.000023
FILLER_11_134,VSS,Metal1,79.1400,50.6110,0.000023
FILLER_11_101,VSS,Metal1,60.4800,50.9600,0.000025
FILLER_11_93,VSS,Metal1,57.1730,50.4980,0.000025
FILLER_11_82,VSS,Metal1,49.5600,50.9600,0.000027
FILLER_11_80,VSS,Metal1,48.7200,50.9600,0.000027
FILLER_11_72,VSS,Metal1,45.4130,50.4980,0.000027
FILLER_11_66,VSS,Metal1,41.0600,50.6110,0.000027
FILLER_11_58,VSS,Metal1,37.5730,50.4980,0.000027
FILLER_11_20,VSS,Metal1,15.1200,50.9600,0.000028
FILLER_11_16,VSS,Metal1,13.0600,50.6110,0.000028
FILLER_11_8,VSS,Metal1,9.5730,50.4980,0.000028
FILLER_10_263,VSS,Metal1,152.3730,43.5815,0.000006
FILLER_10_247,VSS,Metal1,145.5520,43.6680,0.000006
FILLER_10_243,VSS,Metal1,140.0000,43.1200,0.000005
FILLER_10_206,VSS,Metal1,120.4530,43.5815,0.000007
FILLER_10_174,VSS,Metal1,101.0800,43.1200,0.000008
FILLER_10_172,VSS,Metal1,100.2400,43.1200,0.000008
FILLER_10_164,VSS,Metal1,96.9330,43.5815,0.000008
FILLER_10_148,VSS,Metal1,90.1120,43.6680,0.000008
FILLER_10_104,VSS,Metal1,61.8800,43.1200,0.000013
FILLER_10_100,VSS,Metal1,60.1000,43.4685,0.000014
FILLER_10_69,VSS,Metal1,42.5600,43.1200,0.000017
FILLER_10_2,VSS,Metal1,5.0400,43.1200,0.000018
FILLER_9_270,VSS,Metal1,154.8400,43.1200,0.000006
FILLER_9_266,VSS,Metal1,153.0600,42.7710,0.000006
FILLER_9_258,VSS,Metal1,149.5730,42.6580,0.000006
FILLER_9_221,VSS,Metal1,127.6800,43.1200,0.000006
FILLER_9_209,VSS,Metal1,120.6800,43.1200,0.000007
FILLER_9_193,VSS,Metal1,115.3120,42.5720,0.000007
FILLER_9_188,VSS,Metal1,108.9200,43.1200,0.000007
FILLER_9_180,VSS,Metal1,105.8930,42.6580,0.000007
FILLER_9_150,VSS,Metal1,87.6400,43.1200,0.000008
FILLER_9_98,VSS,Metal1,58.5200,43.1200,0.000015
FILLER_9_96,VSS,Metal1,57.6800,43.1200,0.000015
FILLER_9_92,VSS,Metal1,55.6200,42.7710,0.000015
FILLER_9_76,VSS,Metal1,46.2000,43.1200,0.000015
FILLER_9_72,VSS,Metal1,44.4200,42.7710,0.000015
FILLER_9_54,VSS,Metal1,37.4720,42.5720,0.000017
FILLER_9_8,VSS,Metal1,8.4000,43.1200,0.000018
FILLER_8_263,VSS,Metal1,152.3730,35.7415,0.000010
